Product ID,Product Name,Category,Sub-Category,Total_Revenue,Total_Cost,Total_Profit,Total_Units,Avg_Discount,Avg_Price,Transactions,Margin_Pct,Revenue_Sharing,Is_Tail
OFF-PA-10001258,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper,1962.12,1949.19,12.929999999999996,43,0.08333333333333333,45.65,6,0.66,0.016,False
OFF-PA-10001259,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper,35.64,33.3,2.34,2,0.4,17.82,1,6.57,0.0,True
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,88.11,48.460499999999996,39.6495,11,0.0,8.01,2,45.0,0.001,True
OFF-PA-10001274,Loose Memo Sheets,Office Supplies,Paper,18.25,9.6725,8.5775,5,0.0,3.65,2,47.0,0.0,True
OFF-PA-10001275,"Xerox Note Cards, Multicolor",Office Supplies,Paper,100.008,65.64,34.368,4,0.1,25.002,2,34.37,0.001,True
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,191.6,99.63199999999999,91.968,4,0.0,47.9,1,48.0,0.002,False
OFF-PA-10001283,"Green Bar Parchment Paper, Premium",Office Supplies,Paper,278.0,187.34,90.66,29,0.13333333333333336,9.637333333333332,9,32.61,0.002,False
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,Paper,1279.08,731.4011999999999,547.6788,37,0.1,34.884,8,42.82,0.01,False
OFF-PA-10001293,Xerox 1946,Office Supplies,Paper,79.05600000000001,43.8048,35.2512,13,0.06666666666666667,6.047999999999999,3,44.59,0.001,True
OFF-PA-10001294,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,242.55,208.64999999999998,33.9,5,0.0,48.51,2,13.98,0.002,False
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,405.95799999999997,236.7456,169.2124,24,0.08571428571428573,17.344,7,41.68,0.003,False
OFF-PA-10001301,"SanDisk Computer Printout Paper, Multicolor",Office Supplies,Paper,312.0,298.65,13.349999999999998,11,0.08333333333333333,28.599999999999998,6,4.28,0.002,False
OFF-PA-10001302,"Eaton Memo Slips, Recycled",Office Supplies,Paper,32.76,27.36,5.4,4,0.4,8.19,1,16.48,0.0,True
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,54.599999999999994,32.129999999999995,22.47,15,0.1,3.7800000000000002,4,41.15,0.0,True
OFF-PA-10001323,"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper,556.29,456.75,99.53999999999999,21,0.0,26.49,4,17.89,0.004,False
OFF-PA-10001327,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper,550.962,704.1600000000001,-153.19799999999998,16,0.22999999999999998,37.2141,4,-27.81,0.004,False
OFF-PA-10001348,"Eaton Note Cards, Multicolor",Office Supplies,Paper,61.44,36.9,24.54,2,0.0,30.72,1,39.94,0.0,True
OFF-PA-10001351,"Enermax Message Books, Multicolor",Office Supplies,Paper,28.692,24.42,4.272,2,0.4,14.346,1,14.89,0.0,True
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper,651.4399999999999,348.712,302.728,14,0.04,45.984,5,46.47,0.005,False
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,294.71999999999997,156.20159999999998,138.5184,24,0.0,12.280000000000001,5,47.0,0.002,False
OFF-PA-10001370,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,179.1015,187.8,-8.698500000000003,10,0.15666666666666665,17.5835,3,-4.86,0.001,False
OFF-PA-10001371,"Xerox Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,274.32,277.5,-3.18,10,0.16666666666666666,25.400000000000002,3,-1.16,0.002,False
OFF-PA-10001385,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,353.4,279.03999999999996,74.36,32,0.06666666666666668,10.994666666666667,9,21.04,0.003,False
OFF-PA-10001409,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper,14.688,26.46,-11.772,3,0.6,4.896,1,-80.15,0.0,True
OFF-PA-10001421,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,25.308,21.12,4.188,2,0.4,12.654,1,16.55,0.0,True
OFF-PA-10001445,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,419.31,218.16,201.15,9,0.0,46.59,2,47.97,0.003,False
OFF-PA-10001448,"Xerox Note Cards, Recycled",Office Supplies,Paper,7.008,13.32,-6.312,1,0.6,7.008,1,-90.07,0.0,True
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,Office Supplies,Paper,19.92,10.159200000000002,9.7608,4,0.0,4.98,1,49.0,0.0,True
OFF-PA-10001456,"Eaton Memo Slips, 8.5 x 11",Office Supplies,Paper,190.72,177.6,13.12,16,0.0,11.92,5,6.88,0.002,False
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,Paper,186.49599999999998,113.70240000000001,72.7936,14,0.1,13.536,2,39.03,0.001,False
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper,86.84,48.630399999999995,38.2096,14,0.1,6.012,2,44.0,0.001,True
OFF-PA-10001466,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,552.42,298.62,253.8,18,0.0,30.689999999999998,4,45.94,0.004,False
OFF-PA-10001470,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,465.5,295.36,170.14,26,0.08571428571428573,17.024,7,36.55,0.004,False
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,116.96000000000001,63.1584,53.8016,16,0.0,7.31,4,46.0,0.001,True
OFF-PA-10001492,"Enermax Note Cards, Premium",Office Supplies,Paper,403.785,401.88,1.904999999999994,17,0.2,23.928,5,0.47,0.003,False
OFF-PA-10001495,"Xerox Parchment Paper, Recycled",Office Supplies,Paper,96.58,90.86,5.720000000000001,11,0.0,8.78,3,5.92,0.001,True
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,956.3040000000001,532.5624,423.74159999999995,19,0.08,50.5632,5,44.31,0.008,False
OFF-PA-10001497,"Xerox Note Cards, 8.5 x 11",Office Supplies,Paper,305.1,302.1,3.0,10,0.0,30.51,4,0.98,0.002,False
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,268.5,144.99,123.51,30,0.0,8.95,5,46.0,0.002,False
OFF-PA-10001516,"Xerox Note Cards, Recycled",Office Supplies,Paper,322.368,333.0,-10.631999999999998,25,0.225,13.578,8,-3.3,0.003,False
OFF-PA-10001523,"Enermax Cards & Envelopes, Premium",Office Supplies,Paper,353.25,267.6,85.65,8,0.125,41.212500000000006,4,24.25,0.003,False
OFF-PA-10001526,Xerox 1949,Office Supplies,Paper,114.54,71.1144,43.4256,28,0.15000000000000002,4.2330000000000005,8,37.91,0.001,True
OFF-PA-10001531,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,26.415,28.53,-2.115,3,0.5,8.805,1,-8.01,0.0,True
OFF-PA-10001534,Xerox 230,Office Supplies,Paper,127.008,70.7616,56.2464,21,0.08,5.9616,5,44.29,0.001,False
OFF-PA-10001536,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,866.76,456.96000000000004,409.8,32,0.05,26.562,10,47.28,0.007,False
OFF-PA-10001537,"Green Bar Note Cards, 8.5 x 11",Office Supplies,Paper,118.8,103.5,15.299999999999999,6,0.25,22.275,2,12.88,0.001,True
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4 x 11",Office Supplies,Paper,80.936,48.018,32.918,15,0.16,5.073600000000001,5,40.67,0.001,True
OFF-PA-10001569,Xerox 232,Office Supplies,Paper,120.528,64.0224,56.505599999999994,19,0.05,6.156000000000001,4,46.88,0.001,True
OFF-PA-10001576,"Eaton Memo Slips, Multicolor",Office Supplies,Paper,177.76,236.6,-58.84,26,0.32,6.867999999999999,5,-33.1,0.001,False
OFF-PA-10001578,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper,111.84,70.56,41.28,4,0.0,27.96,1,36.91,0.001,True
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,49.980000000000004,27.268500000000003,22.7115,7,0.1,6.615,2,45.44,0.0,True
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,136.344,82.225,54.119,25,0.08,5.5016,5,39.69,0.001,False
OFF-PA-10001595,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,59.4,59.4,0.0,3,0.0,19.8,1,0.0,0.0,True
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,Paper,73.696,44.415,29.281,25,0.06666666666666667,3.070666666666666,6,39.73,0.001,True
OFF-PA-10001620,"SanDisk Memo Slips, Recycled",Office Supplies,Paper,152.01,89.91,62.1,9,0.0,16.89,3,40.85,0.001,False
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,38.136,22.473,15.663,9,0.05,4.313,4,41.07,0.0,True
OFF-PA-10001639,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,11.88,11.31,0.57,1,0.4,11.88,1,4.8,0.0,True
OFF-PA-10001639,Xerox 203,Office Supplies,Paper,143.856,80.8704,62.985600000000005,24,0.06666666666666667,6.047999999999999,6,43.78,0.001,False
OFF-PA-10001650,"Xerox Message Books, Premium",Office Supplies,Paper,360.549,198.18,162.369,18,0.025,19.860750000000003,4,45.03,0.003,False
OFF-PA-10001653,"Green Bar Memo Slips, Multicolor",Office Supplies,Paper,172.0332,237.15,-65.1168,15,0.385,11.291400000000001,4,-37.85,0.001,False
OFF-PA-10001656,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,55.6,41.760000000000005,13.84,4,0.0,13.9,1,24.89,0.0,True
OFF-PA-10001661,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,882.18,785.46,96.72,26,0.0,33.93,7,10.96,0.007,False
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,11.952,7.6194,4.3326,3,0.2,3.984,1,36.25,0.0,True
OFF-PA-10001662,"Green Bar Note Cards, Premium",Office Supplies,Paper,697.086,457.92,239.166,24,0.09999999999999999,26.810999999999996,6,34.31,0.006,False
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,169.832,105.248,64.584,32,0.07500000000000001,5.531499999999999,8,38.03,0.001,False
OFF-PA-10001685,"Eaton Parchment Paper, Recycled",Office Supplies,Paper,219.43200000000002,149.58,69.852,27,0.13333333333333333,7.730666666666667,6,31.83,0.002,False
OFF-PA-10001685,Staples,Office Supplies,Paper,257.556,149.9706,107.58539999999999,29,0.12000000000000002,8.923200000000001,5,41.77,0.002,False
OFF-PA-10001686,"SanDisk Memo Slips, Premium",Office Supplies,Paper,475.44,294.84000000000003,180.6,28,0.0,16.98,5,37.99,0.004,False
OFF-PA-10001691,"Green Bar Note Cards, Premium",Office Supplies,Paper,35.748,53.04,-17.292,2,0.4,17.874,1,-48.37,0.0,True
OFF-PA-10001708,"Green Bar Note Cards, Premium",Office Supplies,Paper,432.64,394.56,38.08,24,0.1142857142857143,18.422857142857143,7,8.8,0.003,False
OFF-PA-10001712,Xerox 1948,Office Supplies,Paper,149.85000000000002,82.41750000000002,67.4325,15,0.0,9.99,3,45.0,0.001,False
OFF-PA-10001720,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,428.36400000000003,282.71999999999997,145.644,31,0.06000000000000001,13.7898,5,34.0,0.003,False
OFF-PA-10001722,"SanDisk Message Books, Premium",Office Supplies,Paper,452.58,335.16,117.41999999999999,19,0.0,23.819999999999997,6,25.94,0.004,False
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,178.296,98.838,79.458,5,0.1,34.884,2,44.57,0.001,False
OFF-PA-10001733,"Xerox Memo Slips, Recycled",Office Supplies,Paper,26.88,16.979999999999997,9.9,2,0.0,13.44,1,36.83,0.0,True
OFF-PA-10001735,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,392.88,330.24,62.64,8,0.0,49.11,2,15.94,0.003,False
OFF-PA-10001736,"SanDisk Note Cards, 8.5 x 11",Office Supplies,Paper,148.65,110.1,38.55,5,0.0,29.73,2,25.93,0.001,False
OFF-PA-10001736,Xerox 1880,Office Supplies,Paper,623.744,338.0976,285.64639999999997,18,0.04,34.0224,5,45.8,0.005,False
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,108.416,63.4304,44.985600000000005,17,0.06666666666666667,6.570666666666667,3,41.49,0.001,True
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,32.868,17.7786,15.0894,7,0.06666666666666667,4.648,3,45.91,0.0,True
OFF-PA-10001758,"Enermax Note Cards, Premium",Office Supplies,Paper,675.45,615.6,59.85,24,0.016666666666666666,28.025000000000002,6,8.86,0.005,False
OFF-PA-10001761,"Eaton Message Books, Multicolor",Office Supplies,Paper,237.492,159.79999999999998,77.692,17,0.05714285714285715,13.822285714285714,7,32.71,0.002,False
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,49.95,27.4725,22.4775,5,0.0,9.99,2,45.0,0.0,True
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,246.582,137.5668,109.01520000000001,28,0.044444444444444446,8.857999999999999,9,44.21,0.002,False
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,586.088,349.7312,236.3568,14,0.12000000000000002,42.275200000000005,5,40.33,0.005,False
OFF-PA-10001795,"Green Bar Message Books, Premium",Office Supplies,Paper,252.174,278.46000000000004,-26.286,13,0.19999999999999998,19.032,3,-10.42,0.002,False
OFF-PA-10001800,Xerox 220,Office Supplies,Paper,145.15200000000002,84.24000000000001,60.912,25,0.1,5.832000000000001,8,41.96,0.001,False
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,77.74000000000001,39.647400000000005,38.0926,13,0.0,5.98,3,49.0,0.001,True
OFF-PA-10001801,"Xerox Memo Slips, Premium",Office Supplies,Paper,173.184,108.1,65.084,23,0.2,7.215999999999999,5,37.58,0.001,False
OFF-PA-10001804,Xerox 195,Office Supplies,Paper,164.328,93.7872,70.54079999999999,27,0.125,5.845000000000001,8,42.93,0.001,False
OFF-PA-10001815,Xerox 1885,Office Supplies,Paper,960.8,499.61600000000004,461.184,20,0.0,48.04,5,48.0,0.008,False
OFF-PA-10001818,"Green Bar Note Cards, Multicolor",Office Supplies,Paper,800.748,679.38,121.368,26,0.09999999999999999,30.537000000000003,6,15.16,0.006,False
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,40.176,23.587200000000003,16.5888,7,0.1,5.832000000000001,2,41.29,0.0,True
OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,671.1354,814.32,-143.18460000000002,24,0.22,26.4654,7,-21.33,0.005,False
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,36.288,23.5872,12.700800000000001,7,0.2,5.184,2,35.0,0.0,True
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,132.888,71.9712,60.9168,24,0.04,5.644800000000001,10,45.84,0.001,False
OFF-PA-10001844,"Eaton Message Books, 8.5 x 11",Office Supplies,Paper,252.144,166.32,85.824,12,0.15,21.012,4,34.04,0.002,False
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,69.36,41.2692,28.090799999999998,14,0.12000000000000002,5.086399999999999,5,40.5,0.001,True
OFF-PA-10001849,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper,57.996,88.02000000000001,-30.024,2,0.4,28.998,1,-51.77,0.0,True
OFF-PA-10001850,"Eaton Note Cards, Premium",Office Supplies,Paper,198.28679999999997,149.04,49.2468,8,0.09000000000000001,24.1878,3,24.84,0.002,False
OFF-PA-10001858,"SanDisk Message Books, Multicolor",Office Supplies,Paper,252.3,212.1,40.2,10,0.0,25.23,2,15.93,0.002,False
OFF-PA-10001869,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,474.6,403.62,70.98,14,0.0,33.9,3,14.96,0.004,False
OFF-PA-10001870,Xerox 202,Office Supplies,Paper,171.072,94.3488,76.7232,28,0.05,6.156000000000001,8,44.85,0.001,False
OFF-PA-10001878,"Enermax Cards & Envelopes, Premium",Office Supplies,Paper,471.0,414.59999999999997,56.4,15,0.0,31.4,5,11.97,0.004,False
OFF-PA-10001878,Xerox 1891,Office Supplies,Paper,1320.57,777.669,542.901,30,0.05714285714285715,46.115142857142864,7,41.11,0.01,False
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,110.016,66.2388,43.7772,17,0.12000000000000002,6.7232,5,39.79,0.001,True
OFF-PA-10001905,"Eaton Message Books, Recycled",Office Supplies,Paper,204.9,176.4,28.5,10,0.0,20.490000000000002,2,13.91,0.002,False
OFF-PA-10001934,Xerox 1993,Office Supplies,Paper,147.744,79.3152,68.4288,24,0.07500000000000001,5.994000000000001,8,46.32,0.001,False
OFF-PA-10001937,Xerox 21,Office Supplies,Paper,124.416,80.87039999999999,43.5456,24,0.2,5.184,7,35.0,0.001,False
OFF-PA-10001944,"SanDisk Computer Printout Paper, Premium",Office Supplies,Paper,344.3724,356.46000000000004,-12.087599999999998,13,0.16749999999999998,24.800175000000003,4,-3.51,0.003,False
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,57.408,30.498,26.91,10,0.05,5.681,4,46.88,0.0,True
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,Paper,200.16,119.262,80.898,26,0.12000000000000002,7.3392,5,40.42,0.002,False
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,82.22399999999999,49.3344,32.8896,4,0.1,20.555999999999997,2,40.0,0.001,True
OFF-PA-10001954,Xerox 1964,Office Supplies,Paper,721.744,407.0088,314.73519999999996,33,0.04,21.9264,5,43.61,0.006,False
OFF-PA-10001968,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,618.4035,538.65,79.7535,27,0.2225,23.861475,8,12.9,0.005,False
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,454.36,247.3192,207.04080000000002,38,0.03333333333333333,11.870666666666667,12,45.57,0.004,False
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,1712.9879999999998,913.5935999999999,799.3944,32,0.028571428571428574,54.380571428571436,7,46.67,0.014,False
OFF-PA-10001971,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,881.01,759.5999999999999,121.41,24,0.14285714285714285,38.72571428571428,7,13.78,0.007,False
OFF-PA-10001971,"Eaton Memo Slips, Premium",Office Supplies,Paper,123.66,109.08000000000001,14.58,12,0.19999999999999998,10.991999999999999,3,11.79,0.001,False
OFF-PA-10001972,"Eaton Message Books, Premium",Office Supplies,Paper,219.51999999999998,197.6,21.919999999999998,20,0.13333333333333333,11.890666666666666,6,9.99,0.002,False
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,215.13600000000002,124.6752,90.46079999999999,37,0.06666666666666668,6.048,9,42.05,0.002,False
OFF-PA-10001977,Xerox 194,Office Supplies,Paper,443.84,259.6464,184.1936,9,0.1,49.932,4,41.5,0.004,False
OFF-PA-10001979,"Enermax Message Books, Premium",Office Supplies,Paper,338.85,255.84000000000003,83.01,16,0.235,17.2125,2,24.5,0.003,False
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,121.392,72.83519999999999,48.5568,6,0.06666666666666667,20.981333333333335,3,40.0,0.001,False
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,12.96,6.609600000000001,6.3504,2,0.0,6.48,1,49.0,0.0,True
OFF-PA-10002005,Xerox 225,Office Supplies,Paper,196.99200000000002,111.19680000000001,85.7952,33,0.06666666666666668,6.048,9,43.55,0.002,False
OFF-PA-10002011,"SanDisk Parchment Paper, Premium",Office Supplies,Paper,253.99200000000002,253.12,0.8719999999999999,28,0.16666666666666666,9.283333333333333,6,0.34,0.002,False
OFF-PA-10002022,"Xerox Message Books, 8.5 x 11",Office Supplies,Paper,336.52230000000003,452.01000000000005,-115.48769999999999,19,0.2157142857142857,19.222842857142858,7,-34.32,0.003,False
OFF-PA-10002033,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,819.468,569.5,249.968,25,0.10000000000000002,31.518,6,30.5,0.006,False
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,138.672,79.3152,59.3568,24,0.12000000000000002,5.702400000000001,5,42.8,0.001,False
OFF-PA-10002040,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper,697.2,701.28,-4.079999999999998,16,0.2,39.84,5,-0.59,0.006,False
OFF-PA-10002043,"SanDisk Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,551.88,460.44000000000005,91.44,12,0.125,45.99,4,16.57,0.004,False
OFF-PA-10002047,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,1596.9119999999998,1571.82,25.09199999999999,34,0.09285714285714286,47.65221428571429,7,1.57,0.013,False
OFF-PA-10002073,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper,475.9452,305.28,170.6652,24,0.09499999999999999,18.8421,6,35.86,0.004,False
OFF-PA-10002101,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,73.35,45.599999999999994,27.75,5,0.0,14.669999999999998,1,37.83,0.001,True
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,58.32,30.3264,27.9936,9,0.0,6.48,3,48.0,0.0,True
OFF-PA-10002109,"SanDisk Message Books, Premium",Office Supplies,Paper,495.456,619.32,-123.864,26,0.21833333333333335,18.6193,6,-25.0,0.004,False
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,15.232,10.2816,4.9504,4,0.2,3.808,2,32.5,0.0,True
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,516.624,280.29600000000005,236.32799999999997,10,0.06666666666666667,51.296,3,45.74,0.004,False
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,262.964,149.765,113.199,35,0.05714285714285715,7.335428571428571,7,43.05,0.002,False
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,174.556,100.2252,74.33080000000001,34,0.1,5.202,8,42.58,0.001,False
OFF-PA-10002193,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,23.56,43.599999999999994,-20.04,5,0.6,4.712,1,-85.06,0.0,True
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,89.408,51.15560000000001,38.2524,19,0.10000000000000002,4.572,6,42.78,0.001,True
OFF-PA-10002195,Xerox 1966,Office Supplies,Paper,79.056,46.2672,32.7888,14,0.10000000000000002,5.832000000000001,6,41.48,0.001,True
OFF-PA-10002196,"Green Bar Message Books, Recycled",Office Supplies,Paper,568.8,394.68,174.12,26,0.09999999999999999,21.33,6,30.61,0.004,False
OFF-PA-10002218,"Enermax Note Cards, Multicolor",Office Supplies,Paper,130.56,122.76,7.8,4,0.0,32.64,1,5.97,0.001,False
OFF-PA-10002219,"SanDisk Parchment Paper, Multicolor",Office Supplies,Paper,434.88,264.6,170.28,42,0.14285714285714285,10.354285714285714,7,39.16,0.003,False
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,593.84,333.0072,260.83279999999996,27,0.03333333333333333,22.078666666666667,6,43.92,0.005,False
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,67.72800000000001,40.6368,27.0912,16,0.15000000000000002,4.2330000000000005,4,40.0,0.001,True
OFF-PA-10002231,"Green Bar Computer Printout Paper, Premium",Office Supplies,Paper,47.616,117.96,-70.344,6,0.6,7.936,1,-147.73,0.0,True
OFF-PA-10002237,"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,343.2,192.64,150.56,28,0.1142857142857143,11.691428571428572,7,43.87,0.003,False
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,191.36,108.537,82.82300000000001,33,0.05714285714285715,5.638285714285715,7,43.28,0.002,False
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper,119.97,72.369,47.601,22,0.13333333333333333,5.59,6,39.68,0.001,True
OFF-PA-10002248,"Green Bar Memo Slips, 8.5 x 11",Office Supplies,Paper,759.24,387.72,371.52,36,0.0,21.09,7,48.93,0.006,False
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,138.532,79.3624,59.1696,26,0.1142857142857143,5.199142857142857,7,42.71,0.001,False
OFF-PA-10002254,Xerox 1883,Office Supplies,Paper,881.092,527.0724,354.0196,37,0.05714285714285715,24.87257142857143,7,40.18,0.007,False
OFF-PA-10002258,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,7.448,11.36,-3.912,1,0.6,7.448,1,-52.52,0.0,True
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,76.092,46.550399999999996,29.5416,8,0.13333333333333333,9.698,3,38.82,0.001,True
OFF-PA-10002262,Xerox 192,Office Supplies,Paper,142.56,74.1312,68.4288,22,0.0,6.480000000000001,6,48.0,0.001,False
OFF-PA-10002292,"SanDisk Computer Printout Paper, Recycled",Office Supplies,Paper,207.9,114.45,93.45,7,0.0,29.7,2,44.95,0.002,False
OFF-PA-10002295,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,347.044,230.56,116.48400000000001,11,0.08,30.120800000000003,5,33.56,0.003,False
OFF-PA-10002303,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,119.04,118.08000000000001,0.96,12,0.0,9.92,3,0.81,0.001,True
OFF-PA-10002319,Xerox 1944,Office Supplies,Paper,573.648,316.2816,257.3664,16,0.10000000000000002,34.884,6,44.86,0.005,False
OFF-PA-10002328,"Eaton Memo Slips, Recycled",Office Supplies,Paper,129.22,145.51999999999998,-16.3,17,0.1,8.19,4,-12.61,0.001,False
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,15.552,9.9144,5.6376,3,0.2,5.184,1,36.25,0.0,True
OFF-PA-10002338,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,681.849,439.53000000000003,242.31900000000002,49,0.1375,14.308875,8,35.54,0.005,False
OFF-PA-10002352,"Eaton Parchment Paper, Premium",Office Supplies,Paper,40.410000000000004,33.57000000000001,6.84,3,0.0,13.47,2,16.93,0.0,True
OFF-PA-10002356,"Xerox Parchment Paper, Recycled",Office Supplies,Paper,39.51,21.779999999999998,17.73,3,0.0,13.17,1,44.87,0.0,True
OFF-PA-10002360,"SanDisk Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,402.636,465.78000000000003,-63.14400000000001,21,0.08,20.8104,5,-15.68,0.003,False
OFF-PA-10002363,"Eaton Message Books, Recycled",Office Supplies,Paper,322.376,226.56,95.816,24,0.03333333333333333,13.204666666666666,6,29.72,0.003,False
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper,89.424,50.544,38.88,15,0.08,5.961600000000001,5,43.48,0.001,True
